INFO 2025-07-16 18:52:33,098 basehttp 28256 31964 "GET /admin/ HTTP/1.1" 200 5637
INFO 2025-07-16 18:52:38,127 basehttp 28256 29088 "GET /admin/ HTTP/1.1" 200 5637
INFO 2025-07-16 18:52:39,847 basehttp 28256 29088 "POST /admin/logout/ HTTP/1.1" 200 3633
INFO 2025-07-16 18:52:42,492 basehttp 28256 29088 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-07-16 18:52:42,499 basehttp 28256 29088 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4249
INFO 2025-07-16 18:52:49,067 basehttp 28256 12524 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-07-16 18:52:49,115 basehttp 28256 12524 "GET /admin/ HTTP/1.1" 200 5640
WARNING 2025-07-16 18:54:26,214 log 28256 28600 Method Not Allowed: /api/create-test-scenarios/
WARNING 2025-07-16 18:54:26,214 basehttp 28256 28600 "GET /api/create-test-scenarios/ HTTP/1.1" 405 42
INFO 2025-07-16 18:54:28,238 client 28256 31888 Usando ambiente BETA de SUNAT
ERROR 2025-07-16 18:54:28,606 client 28256 31888 Error inicializando cliente SUNAT: 401 Client Error: Unauthorized for url: https://e-beta.sunat.gob.pe/ol-ti-itcpfegem-beta/billService?ns1.wsdl
ERROR 2025-07-16 18:54:28,608 log 28256 31888 Internal Server Error: /api/test-sunat-connection/
ERROR 2025-07-16 18:54:28,608 basehttp 28256 31888 "GET /api/test-sunat-connection/ HTTP/1.1" 500 140
ERROR 2025-07-16 18:54:30,736 log 28256 34036 Internal Server Error: /api/create-test-scenarios/
ERROR 2025-07-16 18:54:30,736 basehttp 28256 34036 "POST /api/create-test-scenarios/ HTTP/1.1" 500 233
INFO 2025-07-16 22:15:41,730 autoreload 31640 27848 Watching for file changes with StatReloader
WARNING 2025-07-16 22:15:43,927 log 31640 35136 Not Found: /
WARNING 2025-07-16 22:15:43,927 basehttp 31640 35136 "GET / HTTP/1.1" 404 2423
INFO 2025-07-16 22:18:10,482 autoreload 31640 27848 C:\Users\jhami\OneDrive\Documentos\proyectos\conversor_ubl_sunat\conversor_ubl\settings.py changed, reloading.
INFO 2025-07-16 22:18:11,421 autoreload 30196 16580 Watching for file changes with StatReloader
INFO 2025-07-16 22:18:32,142 basehttp 30196 26464 "GET /admin/ HTTP/1.1" 200 5640
INFO 2025-07-16 22:18:32,392 basehttp 30196 26464 "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-07-16 22:18:32,396 basehttp 30196 26464 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-07-16 22:18:32,420 basehttp 30196 34380 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-07-16 22:18:32,420 basehttp 30196 35420 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-07-16 22:18:32,423 basehttp 30196 25816 "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-07-16 22:18:32,424 basehttp 30196 33284 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-07-16 22:18:32,424 basehttp 30196 36392 "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-07-16 22:18:32,432 basehttp 30196 36392 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-07-16 22:18:32,432 basehttp 30196 33284 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-07-16 22:18:43,567 autoreload 30196 16580 C:\Users\jhami\OneDrive\Documentos\proyectos\conversor_ubl_sunat\conversor_ubl\urls.py changed, reloading.
INFO 2025-07-16 22:18:44,587 autoreload 10868 27000 Watching for file changes with StatReloader
INFO 2025-07-16 22:18:47,407 basehttp 10868 19980 "GET / HTTP/1.1" 200 6855
